Time,ID,Lat,Lon,Alt,WiFi Networks,SSID1,MAC1,Frequncy1,Signal1,SSID2,MAC2,Frequncy2,Signal2,SSID3,MAC3,Frequncy3,Signal3,SSID4,MAC4,Frequncy4,Signal4,SSID5,MAC5,Frequncy5,Signal5,SSID6,MAC6,Frequncy6,Signal6,SSID7,MAC7,Frequncy7,Signal7,SSID8,MAC8,Frequncy8,Signal8,SSID9,MAC9,Frequncy9,Signal9,SSID10,MAC10,Frequncy10,Signal10,
2017-10-27 16:27:24,Y_S200032_161214,32.17175267,34.81191154,18,5,ben_ami_2.4,c4:04:15:60:6a:b5,2412,-81,Shani - Green,54:b8:0a:34:78:98,5260,-86,Shani - Green,54:b8:0a:34:78:90,2432,-87,DIRECT-AC-HP OfficeJet Pro 8720,70:5a:0f:f6:54:ad,2432,-90,Shani - Green,54:b8:0a:34:78:d0,2437,-94,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:27,Y_S200032_161214,32.17137454,34.81173835,14,10,urigil1,a0:ab:1b:5d:c2:60,2457,-95,Gil Kitchen,80:1f:02:a3:7d:62,2437,-94,Gil-Up,50:c7:bf:36:df:98,2447,-94,Azoulay,b4:ee:b4:a9:15:f7,2412,-93,kenley-up,88:dc:96:3b:f5:e0,2462,-93,dlink-6A4D,e4:6f:13:db:6a:4d,2462,-93,HP-Print-57-Officejet Pro 8610,fc:15:b4:aa:9e:57,2447,-93,mika1,c4:12:f5:fb:c0:3e,2412,-90,HOTBOX-1966,6c:2e:85:fe:da:b8,2437,-88,ronkla2,3c:1e:04:07:2a:fe,2437,-84,
2017-10-27 16:27:30,Y_S200032_161214,32.17104698,34.81157034,17,9,Helen.,a0:ab:1b:57:cd:42,2437,-88,varda,c4:12:f5:85:27:c2,2412,-93,ZEISS_YEHUDA,00:1d:aa:fb:1f:b0,2437,-89,U2I8L1M0X42,7c:b7:33:97:35:f1,2412,-82,EL,14:ae:db:3d:b1:52,2452,-94,U2I8L1M0X42,54:64:d9:66:29:ef,2462,-92,TP-LINK-BET,f8:d1:11:ce:e5:e6,2427,-89,Bezeq Free,62:04:15:60:6a:b6,2412,-83,HP-Setup>75-M277 LaserJet,92:cd:b6:2b:e9:75,2412,-96,null,null,null,null,
2017-10-27 16:27:33,Y_S200032_161214,32.17074449,34.81143093,19,5,ben_ami_2.4,c4:04:15:60:6a:b5,2412,-89,Shani - Green,54:b8:0a:34:78:98,5260,-86,Shani - Green,54:b8:0a:34:78:90,2432,-87,Shani - Green,54:b8:0a:34:78:d0,2437,-94,home,00:13:d4:0f:f3:ba,2412,-97,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:36,Y_S200032_161214,32.17046806,34.81126309,20,5,RDK,58:b6:33:34:81:a8,2412,-84,Guymic,14:ae:db:b7:99:2d,2437,-84,HOTFiber-A53E,7c:b7:33:a1:7e:98,2462,-87,rdk,e4:d3:f1:9a:81:60,2447,-90,stephane,14:cc:20:eb:e7:53,2412,-91,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:39,Y_S200032_161214,32.17017837,34.81109731,21,5,ronkla2,3c:1e:04:07:2a:fe,2437,-84,HOTBOX-1966,6c:2e:85:fe:da:b8,2437,-93,mika1,c4:12:f5:fb:c0:3e,2412,-90,shlomi,d8:5d:4c:d9:c4:68,2412,-90,stephane,00:24:2b:cf:13:21,2412,-92,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:42,Y_S200032_161214,32.16989007,34.81096842,22,9,HP-Setup>75-M277 LaserJet,92:cd:b6:2b:e9:75,2412,-92,Neeman2.4,20:0c:c8:1d:c8:2b,2412,-74,DIRECT-A4-HP OfficeJet 6950,c8:d3:ff:f9:48:a5,2412,-83,ZEISS_YEHUDA,00:1d:aa:fb:1f:b0,2437,-85,oved-main_2EX,74:da:38:97:66:9d,2437,-87,oved-main_2EX,74:da:38:54:b8:1c,2437,-90,HOTBOX-2E6E,c0:ac:54:f7:27:42,2462,-90,devolo-0f4,30:d3:2d:37:20:f4,2462,-93,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,2412,-79,null,null,null,null,
2017-10-27 16:27:45,Y_S200032_161214,32.16957016,34.81081783,18,4,home,00:13:d4:0f:f3:ba,2412,-97,  InnovationEndeavors,74:da:38:a9:1c:df,2427,-89,Lili,c4:12:f5:f9:5c:7c,2462,-93,BezeqNGN_001489_2.4GHz_1,c0:a0:bb:cb:59:5b,2462,-92,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:48,Y_S200032_161214,32.16925256,34.81069134,19,10,stephane,14:cc:20:eb:e7:53,2412,-92,rdk,e4:d3:f1:9a:81:60,2447,-90,netbox,d0:d4:12:65:19:a2,2412,-90,oved-main,74:da:39:54:b8:1d,2437,-88,HOTFiber-A53E,7c:b7:33:a1:7e:98,2462,-87,dlink-A09C,ac:f1:df:76:a0:9c,2462,-87,Liliup,74:da:38:c3:12:45,2422,-87,Guymic,14:ae:db:b7:99:2d,2437,-84,edimax_2.4G_A92417,74:da:38:a9:24:17,2417,-78,edimax_2.4G_A92417,74:da:38:a9:24:17,2417,-78,
2017-10-27 16:27:51,Y_S200032_161214,32.16893268,34.81056291,20,8,shlomi,d8:5d:4c:d9:c4:68,2412,-90,stephane,00:24:2b:cf:13:21,2412,-92,SandyAndDanny,d0:0e:d9:26:e8:c5,2447,-86,spielman,7c:b7:33:2b:c4:52,2462,-89,spielman,f4:f2:6d:34:56:54,2462,-93,forestisthebest,c8:d7:19:da:03:16,2412,-93,Home,44:03:a7:e6:11:63,2437,-95,3Com,00:0f:cb:b5:2e:78,2462,-87,null,null,null,null,null,null,null,null,
2017-10-27 16:27:54,Y_S200032_161214,32.16860304,34.81046488,17,10,KaymeraGuest,00:f6:63:15:58:82,2412,-95,devolo-0f4,30:d3:2d:37:20:f4,2462,-93,KaymeraDev,00:f6:63:15:58:81,2412,-93,kaymeraQA,00:f6:63:15:58:80,2412,-93,oved-main_2EX,74:da:38:54:b8:1c,2437,-90,HOTBOX-2E6E,c0:ac:54:f7:27:42,2462,-90,oved-main_2EX,74:da:38:97:66:9d,2437,-87,ZEISS_YEHUDA,00:1d:aa:fb:1f:b0,2437,-85,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,2412,-79,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,2412,-79,
2017-10-27 16:27:57,Y_S200032_161214,32.16828928,34.81035666,18,6,  InnovationEndeavors,74:da:38:a9:1c:df,2427,-89,Lili,c4:12:f5:f9:5c:7c,2462,-89,BezeqNGN_001489_2.4GHz_1,c0:a0:bb:cb:59:5b,2462,-92,Oberyn Martell,18:d6:c7:fb:1c:0e,2447,-77,DIRECT-A3-HP OfficeJet Pro 8710,a0:8c:fd:54:7b:54,2462,-94,Candan,c0:ff:d4:7b:82:30,2412,-96,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:28:00,Y_S200032_161214,32.16799923,34.81022347,17,8,edimax_2.4G_A92417,74:da:38:a9:24:17,2417,-78,dlink-A09C,ac:f1:df:76:a0:9c,2462,-87,Liliup,74:da:38:c3:12:45,2422,-87,oved-main,74:da:39:54:b8:1d,2437,-88,netbox,d0:d4:12:65:19:a2,2412,-90,kessel_2,90:ef:68:30:6b:69,2432,-75,terry_ap,5c:83:8f:33:bd:68,2412,-86,,06:8d:db:6e:71:ed,2412,-91,null,null,null,null,null,null,null,null,
2017-10-27 16:28:03,Y_S200032_161214,32.16776437,34.8100792,19,10,Home,44:03:a7:e6:11:63,2437,-95,spielman,f4:f2:6d:34:56:54,2462,-93,forestisthebest,c8:d7:19:da:03:16,2412,-93,Erez Man,e4:8d:8c:7f:3d:0d,2412,-93,yaront-mac,78:9f:70:7b:90:14,2437,-93,3Com,00:0f:cb:b5:2e:78,2462,-92,spielman,7c:b7:33:2b:c4:52,2462,-89,888Corp,0a:8d:db:6e:71:13,2412,-86,888Free,06:8d:db:6e:71:13,2412,-85,888Guest,02:8d:db:6e:71:13,2412,-85,
2017-10-27 16:28:06,Y_S200032_161214,32.167615,34.80992403,19,8,Mouly,7c:b7:33:2e:76:73,2462,-82,ensilo_2.4GH_1,00:30:4f:82:a4:48,2462,-83,Efrat Networks MM,94:f6:65:5b:b2:28,2432,-84,island-074FA0,50:a7:33:47:4f:a3,2437,-86,Guest Neetwork MM,94:f6:65:1b:b2:28,2432,-90,888Free,06:8d:db:6e:71:be,2462,-87,888Guest,02:8d:db:6e:71:6d,2412,-88,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,2437,-91,null,null,null,null,null,null,null,null,
2017-10-27 16:28:09,Y_S200032_161214,32.16758618,34.80986741,19,4,KaymeraDev,00:f6:63:15:58:81,2412,-93,kaymeraQA,00:f6:63:15:58:80,2412,-94,KaymeraGuest,00:f6:63:15:58:82,2412,-95,888Free,06:8d:db:6e:71:6d,2412,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:28:12,Y_S200032_161214,32.16759701,34.80985743,21,2,Candan,c0:ff:d4:7b:82:30,2412,-88,888Guest,02:8d:db:6e:71:be,2462,-84,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:28:18,Y_S200032_161214,32.16762294,34.80983426,20,1,island-074FA0,50:a7:33:47:4f:a3,2437,-80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:28:30,Y_S200032_161214,32.16761512,34.80984451,24,1,INGENEO,cc:b2:55:e8:4c:e6,2437,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:28:36,Y_S200032_161214,32.16762841,34.8098606,25,1,888Corp,0a:8d:db:6e:71:6d,2412,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
